SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,CAREER,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,LUN,N,48,29,37,40,0,7,83.3,87
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,LEP,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,LEN,N,179,75,110,129,0,34,72.1,76.8
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,HOM,Y,5,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,FOS,Y,4,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ETW,N,167,67,106,121,0,34,72.5,77.5
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ETP,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ETO,Y,4,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ETI,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ETH,Y,1,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ETB,Y,6,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ETA,Y,1,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ELN,N,179,75,110,129,0,34,72.1,76.8
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ELM,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,CSG,N,37,11,17,21,0,3,56.8,58.8
20182019,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,ALT,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ACD,Y,6,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,TST,N,57,35,19,40,0,0,70.2,70.2
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,SXF,N,21,16,9,17,0,0,81,81
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,MIL,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,MIG,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,LUP,N,45,28,16,32,0,0,71.1,71.1
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,LUN,N,12,7,3,8,0,0,66.7,66.7
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,LEP,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,LEN,N,57,35,19,40,0,0,70.2,70.2
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,HOM,Y,4,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,FOS,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ETW,Y,54,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ETP,Y,1,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ETO,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ETI,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ETH,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ETB,Y,2,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ETA,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ELN,N,57,35,19,40,0,0,70.2,70.2
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ELM,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,CSG,Y,9,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ALT,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,ACO,Y,51,,,,,,,
20182019,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,SESC,907,SXM,N,36,19,10,23,0,0,63.9,63.9
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,LEP,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,LUN,N,61,36,40,48,0,7,78.7,81.6
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,LUP,N,190,74,91,123,0,28,64.7,68.4
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,MIG,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,MIL,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,SXF,N,109,58,58,76,0,12,69.7,72.5
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,SXM,N,142,52,73,95,0,23,66.9,71
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,TST,N,251,110,131,171,0,35,68.1,71.6
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ACD,N,37,8,14,18,0,3,48.6,50.7
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ACO,N,214,102,117,153,0,32,71.5,75.2
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ALT,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,CSG,N,50,16,17,26,0,3,52,53.5
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ELM,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ELN,N,251,110,131,171,0,35,68.1,71.6
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ETA,Y,1,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ETB,Y,8,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ETH,Y,1,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ETI,Y,0,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ETO,Y,4,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ETP,Y,1,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,ETW,N,236,101,127,162,0,35,68.6,72.4
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,FOS,Y,5,,,,,,,
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,HOM,N,14,2,5,6,0,0,42.9,42.9
20182019,061,KNOX,301,Knox County,,---District Total---,301,,,SESC,907,LEN,N,251,110,131,171,0,35,68.1,71.6
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ACD,N,21,3,1,3,0,0,14.3,14.3
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ACO,N,166,101,49,115,2,0,69.3,69.3
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ALT,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,CSG,N,45,19,2,21,2,0,46.7,46.7
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ELM,Y,8,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ELN,Y,179,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ETA,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ETB,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ETH,N,11,7,1,8,1,0,72.7,72.7
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ETI,Y,2,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ETO,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ETP,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,ETW,N,156,85,49,97,0,0,62.2,62.2
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,FOS,Y,3,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,HOM,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,LEN,Y,181,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,LEP,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,LUN,N,72,49,27,56,0,0,77.8,77.8
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,LUP,N,115,55,23,62,2,0,53.9,53.9
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,MIG,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,MIL,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,SXF,N,90,58,27,64,1,0,71.1,71.1
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,SXM,N,97,46,23,54,1,0,55.7,55.7
20182019,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,TST,N,187,104,50,118,2,0,63.1,63.1
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ACD,N,21,3,1,3,0,0,14.3,14.3
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,TST,N,187,104,50,118,2,0,63.1,63.1
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ALT,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,CSG,N,45,19,2,21,2,0,46.7,46.7
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ELM,Y,8,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ELN,Y,179,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ETA,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ETB,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ETH,N,11,7,1,8,1,0,72.7,72.7
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ETI,Y,2,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ETO,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ETP,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ETW,N,156,85,49,97,0,0,62.2,62.2
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,FOS,Y,3,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,HOM,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,LEN,Y,181,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,LEP,Y,6,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,LUN,N,72,49,27,56,0,0,77.8,77.8
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,LUP,N,115,55,23,62,2,0,53.9,53.9
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,MIG,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,MIL,Y,0,,,,,,,
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,SXF,N,90,58,27,64,1,0,71.1,71.1
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,SXM,N,97,46,23,54,1,0,55.7,55.7
20182019,062,LARUE,305,LaRue County,,---District Total---,305,,,GRREC,902,ACO,N,166,101,49,115,2,0,69.3,69.3
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ACD,N,39,8,8,12,0,0,30.8,30.8
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ACO,N,267,164,80,187,1,10,70,71
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,TST,N,306,172,88,199,1,10,65,65.8
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,SXM,N,130,60,34,73,0,1,56.2,56.3
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,SXF,N,176,112,54,126,1,9,71.6,72.9
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,MIL,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,MIG,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,LUP,N,188,91,55,109,1,9,58,59.2
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,LUN,N,118,81,33,90,0,1,76.3,76.5
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,LEP,Y,2,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,LEN,Y,304,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,HOM,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,FOS,Y,1,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ETW,N,293,169,86,193,0,10,65.9,66.7
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ETP,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ETO,Y,1,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ETI,Y,2,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ETH,Y,3,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ETB,Y,6,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ETA,Y,1,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ELN,Y,302,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ELM,Y,4,,,,,,,
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,CSG,N,50,10,10,17,1,0,34,34
20182019,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,SESC,907,ALT,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ACD,N,22,3,2,5,0,0,22.7,22.7
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,TST,N,240,143,81,161,0,17,67.1,68.9
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,SXF,N,121,86,49,97,0,12,80.2,82.6
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,MIL,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,MIG,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,LUP,N,149,84,51,97,0,12,65.1,67.1
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,LUN,N,91,59,30,64,0,5,70.3,71.7
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,LEP,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,LEN,N,240,143,81,161,0,17,67.1,68.9
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,HOM,Y,2,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,FOS,Y,1,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ETW,N,229,136,76,152,0,17,66.4,68.2
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ETP,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ETO,Y,1,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ETI,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ETH,Y,4,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ETB,Y,4,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ETA,Y,2,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ELN,N,240,143,81,161,0,17,67.1,68.9
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ELM,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,CSG,N,31,8,5,12,0,0,38.7,38.7
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ALT,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,ACO,N,218,140,79,156,0,17,71.6,73.5
20182019,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,SESC,907,SXM,N,119,57,32,64,0,5,53.8,54.8
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,LEP,Y,2,,,,,,,
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,LUN,N,209,140,63,154,0,6,73.7,74.4
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,LUP,N,339,175,106,206,1,21,60.8,62.3
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,MIG,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,MIL,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,SXF,N,297,198,103,223,1,21,75.1,76.9
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,SXM,N,251,117,66,137,0,6,54.6,55.2
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,TST,N,548,315,169,360,1,27,65.7,66.9
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,ACD,N,62,11,10,17,0,0,27.4,27.4
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,ACO,N,486,304,159,343,1,27,70.6,72
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,ALT,Y,0,,,,,,,
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,CSG,N,82,18,15,29,1,0,35.4,35.4
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,ELM,Y,4,,,,,,,
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,ELN,Y,544,,,,,,,
20182019,063,LAUREL,311,Laurel County,,---District Total---,311,,,SESC,907,ETA,Y,3,,,,,,,
