SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,GRADE,Total Female Students,Total Male Students,African American Male Count,African American Female Count,Total African American Students,American Indian/Alaska Native Male Count,American Indian/Alaska Native Female Count,Total American Indian/Alaska Native Students,Asian Male Count,Asian Female Count,Total Asian Students,Hispanic or Latino Male Count,Hispanic or Latino Female Count,Total Hispanic or Latino Students,Native Hawaiian/Pacific Islander Male Count,Native Hawaiian/Pacific Islander Female Count,Total Native Hawaiian/Pacific Islander Students,Two Or More Race Male Count,Two Or More Race Female Count,Total Two or More Race Students,White Male Count,White Female Count,Total White Students,Total Membership
20192020,007,BELL,031,Bell County,390,Yellow Creek School Center,031390,007031390,210039000074,SESC,907,05,39,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,39,64,65
20192020,007,BELL,031,Bell County,390,Yellow Creek School Center,031390,007031390,210039000074,SESC,907,06,29,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,30,27,57,59
20192020,007,BELL,031,Bell County,390,Yellow Creek School Center,031390,007031390,210039000074,SESC,907,07,30,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,53,54
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,09,21,30,0,1,1,0,0,0,0,1,1,2,0,2,0,0,0,4,2,6,24,17,41,51
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,All Students,277,322,12,12,24,0,0,0,0,2,2,16,18,34,1,3,4,24,22,46,269,220,489,599
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,PS,38,25,1,1,2,0,0,0,0,0,0,0,5,5,0,0,0,2,1,3,22,31,53,63
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,KG,13,19,2,0,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,16,11,27,32
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,01,16,22,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,20,13,33,38
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,02,14,20,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,16,14,30,34
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,03,15,22,2,1,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,17,11,28,37
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,04,22,16,0,1,1,0,0,0,0,1,1,1,1,2,0,0,0,3,3,6,12,16,28,38
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,05,24,21,2,1,3,0,0,0,0,0,0,2,2,4,0,0,0,0,3,3,17,18,35,45
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,06,23,31,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,29,19,48,54
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,07,32,23,2,0,2,0,0,0,0,0,0,2,2,4,0,1,1,1,6,7,18,23,41,55
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,08,21,35,1,1,2,0,0,0,0,0,0,0,3,3,1,0,1,4,0,4,29,17,46,56
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,10,24,25,0,3,3,0,0,0,0,0,0,1,2,3,0,0,0,3,2,5,21,17,38,49
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,11,28,33,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,1,2,3,29,25,54,61
20192020,019,CAMPBELL,032,Bellevue Independent,"",---District Total---,032,"","",NKCES,905,12,24,25,1,1,2,0,0,0,0,0,0,2,3,5,0,0,0,1,1,2,21,19,40,49
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,12,24,25,1,1,2,0,0,0,0,0,0,2,3,5,0,0,0,1,1,2,21,19,40,49
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,All Students,173,202,5,7,12,0,0,0,0,1,1,9,10,19,1,3,4,16,15,31,171,137,308,375
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,06,23,31,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,29,19,48,54
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,07,32,23,2,0,2,0,0,0,0,0,0,2,2,4,0,1,1,1,6,7,18,23,41,55
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,08,21,35,1,1,2,0,0,0,0,0,0,0,3,3,1,0,1,4,0,4,29,17,46,56
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,09,21,30,0,1,1,0,0,0,0,1,1,2,0,2,0,0,0,4,2,6,24,17,41,51
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,10,24,25,0,3,3,0,0,0,0,0,0,1,2,3,0,0,0,3,2,5,21,17,38,49
20192020,019,CAMPBELL,032,Bellevue Independent,010,Bellevue High School,032010,019032010,210042000075,NKCES,905,11,28,33,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,1,2,3,29,25,54,61
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,04,22,16,0,1,1,0,0,0,0,1,1,1,1,2,0,0,0,3,3,6,12,16,28,38
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,All Students,104,120,7,5,12,0,0,0,0,1,1,7,8,15,0,0,0,8,7,15,98,83,181,224
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,PS,38,25,1,1,2,0,0,0,0,0,0,0,5,5,0,0,0,2,1,3,22,31,53,63
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,KG,13,19,2,0,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,16,11,27,32
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,01,16,22,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,20,13,33,38
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,02,14,20,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,16,14,30,34
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,03,15,22,2,1,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,17,11,28,37
20192020,019,CAMPBELL,032,Bellevue Independent,020,Grandview Elementary School,032020,019032020,210042000076,NKCES,905,05,24,21,2,1,3,0,0,0,0,0,0,2,2,4,0,0,0,0,3,3,17,18,35,45
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,07,45,49,2,2,4,0,0,0,0,1,1,3,0,3,0,0,0,5,4,9,39,38,77,94
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,All Students,533,554,22,15,37,0,0,0,2,6,8,44,27,71,0,0,0,24,19,43,462,466,928,1087
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,PS,27,32,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,31,24,55,59
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,KG,34,42,2,1,3,0,0,0,0,1,1,1,1,2,0,0,0,3,2,5,36,29,65,76
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,01,48,41,0,1,1,0,0,0,0,0,0,6,0,6,0,0,0,1,2,3,34,45,79,89
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,02,38,40,2,1,3,0,0,0,0,0,0,2,3,5,0,0,0,4,3,7,32,31,63,78
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,03,37,42,2,1,3,0,0,0,0,0,0,4,2,6,0,0,0,2,2,4,34,32,66,79
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,04,38,33,2,1,3,0,0,0,0,1,1,2,3,5,0,0,0,2,1,3,27,32,59,71
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,05,44,46,2,0,2,0,0,0,1,0,1,2,4,6,0,0,0,2,0,2,39,40,79,90
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,06,35,50,0,1,1,0,0,0,0,0,0,9,4,13,0,0,0,0,2,2,41,28,69,85
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,08,54,48,0,2,2,0,0,0,0,1,1,4,4,8,0,0,0,0,0,0,44,47,91,102
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,09,52,48,3,1,4,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4,39,49,88,100
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,10,45,38,2,4,6,0,0,0,1,0,1,3,2,5,0,0,0,0,1,1,32,38,70,83
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,11,32,38,0,0,0,0,0,0,0,1,1,3,2,5,0,0,0,1,1,2,34,28,62,70
20192020,073,MADISON,034,Berea Independent,"",---District Total---,034,"","",SESC,907,12,31,39,5,0,5,0,0,0,0,1,1,2,1,3,0,0,0,1,0,1,31,29,60,70
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,04,38,33,2,1,3,0,0,0,0,1,1,2,3,5,0,0,0,2,1,3,27,32,59,71
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,05,44,46,2,0,2,0,0,0,1,0,1,2,4,6,0,0,0,2,0,2,39,40,79,90
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,PS,27,32,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,31,24,55,59
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,KG,34,42,2,1,3,0,0,0,0,1,1,1,1,2,0,0,0,3,2,5,36,29,65,76
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,01,48,41,0,1,1,0,0,0,0,0,0,6,0,6,0,0,0,1,2,3,34,45,79,89
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,02,38,40,2,1,3,0,0,0,0,0,0,2,3,5,0,0,0,4,3,7,32,31,63,78
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,03,37,42,2,1,3,0,0,0,0,0,0,4,2,6,0,0,0,2,2,4,34,32,66,79
20192020,073,MADISON,034,Berea Independent,010,Berea Community Elementary School,034010,073034010,210048000077,SESC,907,All Students,239,244,10,5,15,0,0,0,1,2,3,17,13,30,0,0,0,14,10,24,202,209,411,483
20192020,073,MADISON,034,Berea Independent,015,Berea Community Middle School,034015,073034015,210048001658,SESC,907,06,35,50,0,1,1,0,0,0,0,0,0,9,4,13,0,0,0,0,2,2,41,28,69,85
20192020,073,MADISON,034,Berea Independent,015,Berea Community Middle School,034015,073034015,210048001658,SESC,907,08,54,48,0,2,2,0,0,0,0,1,1,4,4,8,0,0,0,0,0,0,44,47,91,102
20192020,073,MADISON,034,Berea Independent,015,Berea Community Middle School,034015,073034015,210048001658,SESC,907,All Students,134,147,2,5,7,0,0,0,0,2,2,16,8,24,0,0,0,5,6,11,124,113,237,281
20192020,073,MADISON,034,Berea Independent,015,Berea Community Middle School,034015,073034015,210048001658,SESC,907,07,45,49,2,2,4,0,0,0,0,1,1,3,0,3,0,0,0,5,4,9,39,38,77,94
20192020,073,MADISON,034,Berea Independent,020,Berea Community High School,034020,073034020,210048000078,SESC,907,All Students,160,163,10,5,15,0,0,0,1,2,3,11,6,17,0,0,0,5,3,8,136,144,280,323
20192020,073,MADISON,034,Berea Independent,020,Berea Community High School,034020,073034020,210048000078,SESC,907,09,52,48,3,1,4,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4,39,49,88,100
20192020,073,MADISON,034,Berea Independent,020,Berea Community High School,034020,073034020,210048000078,SESC,907,10,45,38,2,4,6,0,0,0,1,0,1,3,2,5,0,0,0,0,1,1,32,38,70,83
20192020,073,MADISON,034,Berea Independent,020,Berea Community High School,034020,073034020,210048000078,SESC,907,11,32,38,0,0,0,0,0,0,0,1,1,3,2,5,0,0,0,1,1,2,34,28,62,70
20192020,073,MADISON,034,Berea Independent,020,Berea Community High School,034020,073034020,210048000078,SESC,907,12,31,39,5,0,5,0,0,0,0,1,1,2,1,3,0,0,0,1,0,1,31,29,60,70
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,14,6,15,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,5,19,21
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,PS,228,371,29,29,58,1,0,1,8,3,11,35,26,61,0,0,0,17,11,28,281,159,440,599
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,All Students,9939,10453,615,533,1148,9,5,14,219,235,454,968,919,1887,48,43,91,465,443,908,8129,7761,15890,20392
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,KG,686,743,44,40,84,1,1,2,22,15,37,77,64,141,3,7,10,42,37,79,554,522,1076,1429
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,01,752,793,51,44,95,0,0,0,21,21,42,64,79,143,2,2,4,48,34,82,607,572,1179,1545
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,02,659,714,48,37,85,0,0,0,18,11,29,71,64,135,5,4,9,35,49,84,537,494,1031,1373
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,03,776,782,45,53,98,1,0,1,16,22,38,75,75,150,4,2,6,44,34,78,597,590,1187,1558
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,04,762,821,60,39,99,0,0,0,19,18,37,79,68,147,3,2,5,38,40,78,622,595,1217,1583
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,05,795,815,40,46,86,1,0,1,17,17,34,79,79,158,4,5,9,41,39,80,633,609,1242,1610
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,06,833,840,49,43,92,0,2,2,17,19,36,93,91,184,6,4,10,29,29,58,646,645,1291,1673
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,07,803,819,44,32,76,0,1,1,10,21,31,97,78,175,5,4,9,44,34,78,619,633,1252,1622
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,08,771,864,55,40,95,2,0,2,14,16,30,77,66,143,6,3,9,37,42,79,673,604,1277,1635
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,09,826,873,52,44,96,1,1,2,15,12,27,76,81,157,4,5,9,32,34,66,693,649,1342,1699
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,10,777,831,45,36,81,0,0,0,17,19,36,57,61,118,1,1,2,28,27,55,683,633,1316,1608
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,11,748,762,39,44,83,2,0,2,16,23,39,57,58,115,1,2,3,24,26,50,623,595,1218,1510
20192020,008,BOONE,035,Boone County,"",---District Total---,035,"","",NKCES,905,12,745,781,42,35,77,1,0,1,17,21,38,66,54,120,4,2,6,23,18,41,628,615,1243,1526
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,04,39,49,3,3,6,0,0,0,1,1,2,5,3,8,1,0,1,3,2,5,36,30,66,88
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,All Students,256,289,10,13,23,0,1,1,12,12,24,19,12,31,3,0,3,20,16,36,225,202,427,545
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,PS,12,25,0,2,2,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,22,10,32,37
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,KG,44,53,1,3,4,0,1,1,6,2,8,3,0,3,0,0,0,6,5,11,37,33,70,97
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,01,40,44,1,4,5,0,0,0,0,4,4,4,2,6,0,0,0,2,1,3,37,29,66,84
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,02,39,49,2,1,3,0,0,0,2,0,2,2,2,4,1,0,1,1,2,3,41,34,75,88
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,03,47,45,1,1,2,0,0,0,2,2,4,3,2,5,0,0,0,6,2,8,33,40,73,92
20192020,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,NKCES,905,05,47,49,2,1,3,0,0,0,1,3,4,2,3,5,1,0,1,2,4,6,41,36,77,96
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,03,69,46,4,9,13,0,0,0,4,7,11,6,8,14,0,0,0,2,0,2,30,45,75,115
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,05,57,58,1,2,3,0,0,0,6,2,8,4,5,9,0,0,0,5,1,6,42,47,89,115
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,All Students,343,348,14,17,31,0,0,0,31,34,65,20,22,42,1,0,1,22,15,37,260,255,515,691
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,PS,10,26,2,1,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,23,8,31,36
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,KG,56,60,3,1,4,0,0,0,4,6,10,1,0,1,1,0,1,5,3,8,46,46,92,116
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,01,60,64,1,3,4,0,0,0,10,11,21,3,3,6,0,0,0,4,2,6,46,41,87,124
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,02,49,62,2,0,2,0,0,0,2,2,4,2,3,5,0,0,0,2,5,7,54,39,93,111
20192020,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,NKCES,905,04,52,58,3,2,5,0,0,0,5,6,11,4,3,7,0,0,0,4,4,8,42,37,79,110
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,PS,7,23,2,0,2,0,0,0,1,0,1,2,1,3,0,0,0,0,1,1,18,5,23,30
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,04,42,52,5,0,5,0,0,0,2,2,4,2,4,6,0,1,1,0,3,3,43,32,75,94
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,All Students,214,241,15,7,22,0,0,0,9,5,14,7,22,29,1,2,3,6,8,14,203,170,373,455
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,05,35,39,2,2,4,0,0,0,2,0,2,0,2,2,0,0,0,4,2,6,31,29,60,74
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,01,26,50,2,0,2,0,0,0,1,1,2,1,4,5,0,0,0,0,0,0,46,21,67,76
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,03,41,38,2,2,4,0,0,0,3,1,4,0,5,5,0,0,0,0,0,0,33,33,66,79
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,02,34,37,3,2,5,0,0,0,0,0,0,2,1,3,1,1,2,1,1,2,30,29,59,71
20192020,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,NKCES,905,KG,36,25,1,1,2,0,0,0,1,1,2,2,6,8,0,0,0,1,2,3,20,26,46,61
20192020,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,NKCES,905,All Students,400,395,30,13,43,1,1,2,6,1,7,23,27,50,3,2,5,20,20,40,312,336,648,795
20192020,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,NKCES,905,06,151,135,10,5,15,0,0,0,4,0,4,11,13,24,1,0,1,6,9,15,103,124,227,286
20192020,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,NKCES,905,07,137,126,9,5,14,0,1,1,0,1,1,8,6,14,1,2,3,10,5,15,98,117,215,263
20192020,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,NKCES,905,08,112,134,11,3,14,1,0,1,2,0,2,4,8,12,1,0,1,4,6,10,111,95,206,246
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,05,80,86,0,2,2,0,0,0,3,5,8,3,1,4,0,0,0,2,2,4,78,70,148,166
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,All Students,404,435,4,6,10,0,0,0,22,20,42,16,13,29,0,0,0,15,15,30,378,350,728,839
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,PS,17,25,2,1,3,0,0,0,2,0,2,4,3,7,0,0,0,0,0,0,17,13,30,42
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,KG,48,65,0,0,0,0,0,0,6,3,9,3,2,5,0,0,0,4,3,7,52,40,92,113
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,01,71,68,2,0,2,0,0,0,2,0,2,1,4,5,0,0,0,5,1,6,58,66,124,139
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,02,56,71,0,2,2,0,0,0,4,4,8,4,2,6,0,0,0,1,2,3,62,46,108,127
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,03,68,66,1,1,2,0,0,0,2,5,7,1,0,1,0,0,0,2,3,5,60,59,119,134
20192020,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,NKCES,905,04,81,79,1,1,2,0,0,0,5,3,8,4,4,8,0,0,0,1,4,5,68,69,137,160
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,04,68,39,2,4,6,0,0,0,0,1,1,2,2,4,0,0,0,1,7,8,34,54,88,107
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,All Students,333,330,19,18,37,0,0,0,1,5,6,20,14,34,0,0,0,21,22,43,269,274,543,663
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,PS,14,21,3,3,6,0,0,0,0,1,1,0,1,1,0,0,0,2,0,2,16,9,25,35
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,KG,41,55,0,1,1,0,0,0,0,0,0,6,2,8,0,0,0,1,3,4,48,35,83,96
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,01,61,57,3,3,6,0,0,0,0,1,1,2,6,8,0,0,0,6,6,12,46,45,91,118
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,02,45,61,9,1,10,0,0,0,1,1,2,6,1,7,0,0,0,4,1,5,41,41,82,106
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,03,59,67,2,4,6,0,0,0,0,1,1,2,1,3,0,0,0,5,4,9,58,49,107,126
20192020,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,NKCES,905,05,59,51,3,5,8,0,0,0,0,1,1,2,2,4,0,0,0,4,1,5,42,50,92,110
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,12,136,153,10,6,16,0,0,0,5,3,8,8,3,11,2,0,2,2,0,2,126,124,250,289
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,All Students,650,709,35,29,64,1,1,2,11,14,25,23,20,43,4,0,4,20,21,41,615,565,1180,1359
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,08,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,5
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,09,177,196,8,9,17,0,1,1,2,4,6,10,5,15,1,0,1,7,7,14,168,151,319,373
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,10,167,186,10,9,19,0,0,0,2,3,5,2,7,9,0,0,0,6,6,12,166,142,308,353
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,11,166,166,7,5,12,1,0,1,2,4,6,3,5,8,1,0,1,5,8,13,147,144,291,332
20192020,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,NKCES,905,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6
20192020,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,NKCES,905,04,83,73,1,2,3,0,0,0,2,0,2,1,7,8,0,0,0,3,4,7,66,70,136,156
20192020,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,NKCES,905,All Students,447,418,11,14,25,0,0,0,9,5,14,18,22,40,0,3,3,26,30,56,354,373,727,865
20192020,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,NKCES,905,PS,11,36,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,5,1,6,29,9,38,47
20192020,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,NKCES,905,KG,71,76,3,1,4,0,0,0,2,0,2,5,4,9,0,1,1,4,2,6,62,63,125,147
