"GEO_ID","NAME","B15002H_001E","B15002H_001M","B15002H_002E","B15002H_002M","B15002H_003E","B15002H_003M","B15002H_004E","B15002H_004M","B15002H_005E","B15002H_005M","B15002H_006E","B15002H_006M","B15002H_007E","B15002H_007M","B15002H_008E","B15002H_008M","B15002H_009E","B15002H_009M","B15002H_010E","B15002H_010M","B15002H_011E","B15002H_011M","B15002H_012E","B15002H_012M","B15002H_013E","B15002H_013M","B15002H_014E","B15002H_014M","B15002H_015E","B15002H_015M","B15002H_016E","B15002H_016M","B15002H_017E","B15002H_017M","B15002H_018E","B15002H_018M","B15002H_019E","B15002H_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Less than 9th grade","Margin of Error!!Total!!Male!!Less than 9th grade","Estimate!!Total!!Male!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!Regular high school diploma","Margin of Error!!Total!!Male!!Regular high school diploma","Estimate!!Total!!Male!!GED or alternative credential","Margin of Error!!Total!!Male!!GED or alternative credential","Estimate!!Total!!Male!!Some college, no degree","Margin of Error!!Total!!Male!!Some college, no degree","Estimate!!Total!!Male!!Associate's degree","Margin of Error!!Total!!Male!!Associate's degree","Estimate!!Total!!Male!!Bachelor's degree","Margin of Error!!Total!!Male!!Bachelor's degree","Estimate!!Total!!Male!!Graduate or professional degree","Margin of Error!!Total!!Male!!Graduate or professional degree","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Less than 9th grade","Margin of Error!!Total!!Female!!Less than 9th grade","Estimate!!Total!!Female!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!Regular high school diploma","Margin of Error!!Total!!Female!!Regular high school diploma","Estimate!!Total!!Female!!GED or alternative credential","Margin of Error!!Total!!Female!!GED or alternative credential","Estimate!!Total!!Female!!Some college, no degree","Margin of Error!!Total!!Female!!Some college, no degree","Estimate!!Total!!Female!!Associate's degree","Margin of Error!!Total!!Female!!Associate's degree","Estimate!!Total!!Female!!Bachelor's degree","Margin of Error!!Total!!Female!!Bachelor's degree","Estimate!!Total!!Female!!Graduate or professional degree","Margin of Error!!Total!!Female!!Graduate or professional degree"
"0500000US39057","Greene County, Ohio","98324","195","47733","195","1013","542","1876","877","9710","1297","1860","753","9395","1371","4082","819","8135","1188","11662","1446","50591","195","1316","722","2198","814","10780","1261","2083","689","11188","1535","5165","937","9670","1143","8191","1207"
"0500000US39139","Richland County, Ohio","74052","233","36111","195","1697","584","3271","866","12965","1543","1958","649","7186","1320","2810","640","3735","939","2489","644","37941","233","1300","520","2928","828","12489","1294","1417","583","7731","1188","4056","933","5565","986","2455","692"
"0500000US41033","Josephine County, Oregon","57864","207","27462","207","240","352","2003","817","6246","1335","1580","596","9445","1316","3072","793","3284","950","1592","544","30402","207","354","324","1446","656","7996","1290","1063","574","10682","1328","3521","881","3413","914","1927","693"
"0500000US45079","Richland County, South Carolina","116385","92","56659","82","983","624","1538","625","7211","1548","2816","781","11523","1542","5152","925","14689","1513","12747","1587","59726","41","394","244","668","341","11676","1853","1794","757","10937","1607","4704","939","17311","1702","12242","1791"
"0500000US48157","Fort Bend County, Texas","175448","1341","86705","785","400","437","1852","764","8834","1879","1970","915","16842","2573","4565","1128","32678","3188","19564","2795","88743","654","936","550","1120","712","13863","2268","1619","719","17601","2802","6212","1336","31024","2900","16368","1887"
"0500000US48451","Tom Green County, Texas","43917","103","21260","228","120","88","1015","534","6372","1356","1448","583","4865","1145","1267","542","3746","934","2427","713","22657","103","258","224","575","358","5208","1102","1443","714","5023","1086","2243","772","5777","1017","2130","690"
"0500000US53025","Grant County, Washington","37280","110","18376","204","259","231","1587","662","4491","1091","868","488","5250","1163","1731","725","2921","719","1269","581","18904","110","709","543","1014","498","3949","836","690","498","6690","1407","2139","708","2698","835","1015","399"
"0500000US15009","Maui County, Hawaii","42770","377","21811","367","62","106","609","481","4411","921","1020","529","5774","1105","1991","598","4804","918","3140","800","20959","112","77","163","61","84","5172","1180","310","210","4068","844","1954","577","5243","1168","4074","860"
"0500000US05125","Saline County, Arkansas","73432","91","35484","201","549","457","2033","556","10242","1831","1301","508","9796","1701","1484","542","6371","1707","3708","986","37948","91","665","389","1974","780","9561","1419","1811","690","10357","1482","3495","957","6724","1168","3361","860"
"0500000US21093","Hardin County, Kentucky","57410","197","27656","197","317","278","1693","619","7342","1426","2788","796","7568","1190","2664","759","3172","824","2112","731","29754","197","1199","623","1155","579","7446","1116","1332","473","7695","1259","4370","922","3513","1029","3044","736"
"0500000US23003","Aroostook County, Maine","47695","170","23187","170","1171","407","2119","537","6768","860","1332","421","4898","740","2891","616","2865","697","1143","333","24508","170","1024","400","1290","407","6778","844","1272","438","6580","717","2347","475","3733","702","1484","347"
"0500000US24005","Baltimore County, Maryland","350952","149","164788","134","4707","1268","6372","1184","35219","2597","4976","919","29560","1973","10126","1462","40954","2399","32874","2538","186164","62","3640","1089","7133","1190","38685","2543","8087","1344","33247","2430","12829","1465","44714","2372","37829","2662"
"0500000US35005","Chaves County, New Mexico","18420","663","8746","392","328","243","269","179","1906","585","454","416","2645","635","559","361","1604","514","981","502","9674","401","97","103","351","298","1553","486","483","347","3867","825","802","347","1689","580","832","424"
"0500000US36085","Richmond County, New York","212963","272","101355","167","3204","818","4874","1187","30176","2835","5297","1111","16559","2075","5265","1170","22905","2735","13075","1726","111608","131","4269","1161","4383","1050","34370","2695","2801","780","16660","1797","7685","1126","21426","1900","20014","2128"
"0500000US42107","Schuylkill County, Pennsylvania","96020","35","47243","177","1552","557","3515","628","20112","1399","3182","828","7614","1054","3989","838","5266","900","2013","525","48777","35","1117","344","3773","683","17623","1349","2405","569","8185","1212","6578","1140","6123","865","2973","657"
"0500000US45083","Spartanburg County, South Carolina","152350","46","72951","46","2670","655","5469","1242","18658","1875","5793","1063","13722","1839","7050","1163","12804","1376","6785","1231","79399","214","2360","842","5458","1227","20044","1999","3695","898","16125","1854","10277","1750","13169","1760","8271","1351"
"0500000US48339","Montgomery County, Texas","271439","436","131996","244","2214","852","6576","1809","21727","2605","6085","1407","32137","3479","9964","2188","36636","3893","16657","2489","139443","284","1691","760","6228","1685","26139","3602","6066","1383","32988","3426","14004","2728","37970","3597","14357","2383"
"0500000US51760","Richmond city, Virginia","74112","233","36481","149","544","376","1488","1378","2786","905","948","398","5284","1273","1255","587","15183","1477","8993","1196","37631","165","591","479","145","187","2060","716","866","644","4910","998","1887","805","13615","1691","13557","1244"
"0500000US55035","Eau Claire County, Wisconsin","61233","151","30083","151","679","339","1026","584","7139","1104","1238","454","5521","988","5237","1065","6194","1038","3049","711","31150","151","717","374","365","246","7220","1006","788","325","5736","923","4886","813","7733","1065","3705","758"
"0500000US55063","La Crosse County, Wisconsin","70086","151","34036","151","150","131","736","366","9196","1370","691","316","6579","1242","3698","731","8077","1096","4909","819","36050","151","697","428","663","381","7001","1054","980","521","9024","1380","4293","854","8000","1052","5392","906"
"0500000US06007","Butte County, California","117020","465","56192","401","315","258","3151","794","10253","1454","2215","910","18118","1643","6970","1317","9946","1406","5224","989","60828","136","814","573","2642","811","11162","1441","2078","695","19842","1926","7018","1299","11178","1632","6094","1343"
"0500000US06017","El Dorado County, California","113312","211","56136","211","206","217","1223","462","9997","1617","2034","898","16673","2094","5886","1299","12596","1494","7521","1305","57176","211","588","386","1561","794","9131","1427","1410","706","16331","1765","7336","1506","13234","1735","7585","1241"
"0500000US06025","Imperial County, California","13591","1227","7711","423","17","34","312","248","1479","695","277","324","3179","1038","249","215","1522","599","676","444","5880","923","301","443","84","95","1277","526","137","151","1912","725","232","218","630","392","1307","797"
"0500000US06029","Kern County, California","219211","272","109201","123","762","415","10255","1815","24238","2417","7344","1419","30705","2629","9223","1635","16519","2148","10155","1612","110010","206","1572","656","11941","1602","24700","2514","2589","812","32427","2772","11836","2081","16272","1794","8673","1580"
"0500000US06041","Marin County, California","143821","460","68530","237","327","235","987","409","3936","1026","913","426","9900","1283","4131","1217","26074","2143","22262","1934","75291","266","261","201","816","447","6291","1337","158","175","10984","1529","5939","1188","28254","2042","22588","1955"
"0500000US12009","Brevard County, Florida","345954","616","167320","315","2175","965","8466","1998","35356","3342","10412","1707","37500","3191","17745","1829","34584","2935","21082","2429","178634","423","2918","934","8519","2152","45643","4099","7652","1384","38239","3666","21688","2596","35344","3086","18631","2458"
"0500000US17091","Kankakee County, Illinois","55737","190","26867","190","971","605","1517","465","9020","1085","1003","422","6869","1034","2426","672","3492","773","1569","535","28870","190","627","531","1293","457","10503","1177","807","385","6356","1160","2705","732","3495","825","3084","671"
"0500000US18005","Bartholomew County, Indiana","47534","198","22954","198","667","422","1478","777","7105","1043","1361","503","4245","956","1483","503","4305","898","2310","704","24580","198","457","295","1027","447","6964","908","806","429","5159","1121","3041","845","4882","921","2244","678"
"0500000US20209","Wyandotte County, Kansas","49765","242","24267","72","1249","534","2485","773","5595","980","1879","564","5650","1004","1782","491","3834","630","1793","583","25498","229","713","391","2647","778","7121","1058","1627","557","5017","805","1914","536","4555","935","1904","594"
"0500000US22045","Iberia Parish, Louisiana","29572","217","14225","217","722","418","1522","638","4150","1093","770","467","3962","734","900","475","1571","634","628","506","15347","217","963","587","1797","694","4382","854","1209","634","2874","795","1454","633","2138","775","530","384"
"0500000US22103","St. Tammany Parish, Louisiana","142672","245","68003","71","3376","1480","3894","1155","13273","1916","3795","1177","13481","2065","5008","1155","17084","2002","8092","1395","74669","236","1532","666","3248","1163","16115","2148","3482","976","16729","2554","6312","1479","19191","2128","8060","1510"
"0500000US25005","Bristol County, Massachusetts","335664","2291","158786","1395","11212","1487","12011","1768","45703","2982","7641","1381","27388","2881","12645","1626","27241","2084","14945","1902","176878","1304","10617","1698","11308","1933","46842","3571","7105","1535","31712","3019","16783","1786","34249","2456","18262","2065"
"0500000US26103","Marquette County, Michigan","41311","117","20575","107","170","137","919","369","5888","825","564","266","4372","700","1752","491","5199","798","1711","439","20736","53","89","86","435","237","6949","959","628","327","4534","852","1769","449","4072","621","2260","482"
"0500000US34031","Passaic County, New Jersey","149926","368","71797","299","1624","558","2647","795","20414","2160","2205","859","11119","1543","3422","861","20246","1947","10120","1479","78129","115","3426","1000","2885","826","21090","1966","1235","594","10717","1648","5906","1180","20500","2114","12370","1513"
"0500000US35043","Sandoval County, New Mexico","49165","37","23729","24","171","162","909","502","3934","916","681","385","5646","900","1852","628","7168","1026","3368","744","25436","28","22","29","792","421","4020","860","603","314","6884","1123","3171","941","6925","1144","3019","780"
"0500000US36093","Schenectady County, New York","84391","251","39865","119","612","521","1818","693","7836","1206","1962","726","7758","1215","5796","1254","7433","1148","6650","1139","44526","134","480","261","2081","1574","11006","1469","1800","707","6751","1159","5646","1104","8926","1398","7836","1156"
"0500000US42125","Washington County, Pennsylvania","140132","23","67469","23","624","315","3021","629","24728","1877","2731","663","10118","1583","6859","1050","12119","1567","7269","1131","72663","177","1442","533","1852","510","25699","1843","2358","827","11559","1537","7518","1059","14340","1394","7895","1244"
"0500000US55055","Jefferson County, Wisconsin","54852","151","26967","151","393","216","1522","569","9061","1088","1271","435","4444","751","2225","565","5478","880","2573","638","27885","151","490","351","1012","533","8151","1076","619","351","6272","1013","3112","623","5985","867","2244","590"
"0500000US01127","Walker County, Alabama","40418","429","19302","99","1424","534","2208","694","5190","1048","1821","604","4125","1023","2249","994","1550","608","735","397","21116","337","1298","498","2475","772","5168","1082","1990","638","4710","927","2908","815","1759","526","808","446"
"0500000US05007","Benton County, Arkansas","138296","361","66670","35","1180","547","2060","671","17513","2266","2812","1032","16504","2032","4398","1050","13798","1616","8405","1436","71626","354","1342","561","3216","868","18767","1850","2090","675","14831","1972","5814","1138","16825","1852","8741","1210"
"0500000US06101","Sutter County, California","32150","14","15243","211","233","151","1345","619","3502","675","889","442","4235","730","1388","514","2624","612","1027","374","16907","14","157","171","1297","543","3493","726","471","246","5165","873","2487","672","2455","599","1382","480"
"0500000US12081","Manatee County, Florida","229462","258","108751","229","2252","886","6548","1617","23439","2606","6569","1795","24927","2735","10439","1674","19431","2039","15146","1806","120711","258","2262","978","3495","927","33041","2682","4276","910","25018","2521","14018","1934","22222","2159","16379","2153"
"0500000US13057","Cherokee County, Georgia","139811","171","67328","226","854","380","2789","1189","10827","1959","3087","1015","13944","2162","6686","1549","21412","2477","7729","1539","72483","171","1056","567","2931","1137","15405","2034","2423","816","16016","2498","5859","1420","19152","2194","9641","1805"
