GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US13255,13255,"Spalding County, Georgia",65380,*****,31310,902,2390,656,2331,684,2497,614,1371,861,541,455,99,128,458,548,1319,607,2270,847,1413,350,1763,858,1981,804,1808,466,2216,526,1696,518,1141,420,1001,483,501,293,894,365,1777,479,1082,394,374,210,387,280,34070,902,1500,667,1661,681,2607,869,1739,599,848,346,383,297,575,357,852,455,2279,2,2407,708,2566,894,1417,636,1925,504,2445,717,2596,463,307,285,1477,461,869,426,1001,351,1921,558,1568,466,416,331,711,366
0500000US13285,13285,"Troup County, Georgia",69786,*****,34426,979,3126,745,2485,621,3068,719,1286,399,1414,701,834,456,561,390,938,473,1826,636,1953,508,2600,930,1628,572,1941,430,2396,578,2587,483,521,294,936,405,876,396,1015,444,1123,385,897,309,128,123,287,259,35360,979,1434,825,2457,849,2307,876,1287,405,1607,605,211,224,454,365,1311,617,2399,720,1956,661,1773,730,2623,854,2656,782,2363,675,2669,555,640,330,1128,490,627,337,1359,439,1584,542,891,345,618,357,1006,430
0500000US13295,13295,"Walker County, Georgia",68939,*****,33108,467,2461,426,1303,538,2572,538,1323,89,667,429,497,435,300,244,1143,448,2081,305,1983,278,2537,665,1656,594,2362,173,2311,159,1857,527,1592,566,974,427,526,385,1387,551,1502,511,1048,323,667,267,359,224,35831,467,2223,330,1699,523,2161,494,1475,371,755,377,258,221,613,255,883,350,2094,196,2317,439,1966,648,2099,644,2628,423,2268,175,2293,632,1635,551,1124,489,840,393,1268,565,1836,564,1518,479,1034,464,844,426
0500000US13297,13297,"Walton County, Georgia",91600,*****,45073,1155,3023,390,4834,933,2381,934,2008,471,873,569,1835,879,550,451,1197,491,2473,380,2268,440,3243,648,1857,581,3471,545,3214,503,3026,699,1142,415,1361,572,1276,530,1183,469,1661,566,1121,410,597,327,479,278,46527,1155,2375,372,1918,572,4077,934,2170,408,727,81,564,385,298,202,1227,509,3658,348,3262,526,2522,741,3122,781,3382,573,3458,489,2715,701,1687,692,1507,550,857,380,1103,438,2905,541,996,361,875,418,1122,464
0500000US13313,13313,"Whitfield County, Georgia",104658,*****,51298,1001,3536,317,3890,897,3866,901,2245,573,1142,572,206,240,1259,667,2150,677,4047,593,3331,905,4297,997,2701,941,3413,637,3300,71,3301,766,850,474,1843,599,815,358,1386,469,1359,458,1215,361,649,406,497,389,53360,1001,3317,99,4426,983,3574,808,2828,726,1459,708,559,481,1007,591,2357,690,2856,532,3140,98,3140,927,4297,982,3450,970,2938,409,2735,729,1332,554,2078,572,1042,441,1514,439,1918,655,1566,578,1025,523,802,504
0500000US15001,15001,"Hawaii County, Hawaii",200381,*****,99499,853,6022,329,6610,768,6294,795,3809,559,2401,428,205,149,522,337,4315,738,5587,640,5994,86,6043,1044,6069,1071,5493,328,5862,426,6584,985,3784,758,4614,882,2487,634,5092,1050,5465,779,3319,648,1697,601,1231,517,100882,853,5893,341,6414,1051,5956,957,2719,371,1860,470,810,401,716,422,3689,640,5947,193,6366,427,6962,918,4426,859,6240,451,6212,218,8182,1211,3878,1028,3813,981,3257,734,4327,838,5067,775,3118,731,2250,642,2780,725
0500000US15003,15003,"Honolulu County, Hawaii",988650,*****,498379,578,32752,216,28545,1912,30529,1887,16147,241,11621,440,6163,1271,10088,1639,24647,1793,42867,142,38041,307,32962,2141,30948,2146,30415,253,29735,113,31122,1704,11084,1124,15760,1474,10141,1136,14468,1243,19232,1178,12928,1329,8080,1045,10104,1058,490271,578,30733,91,28148,1585,27540,1589,15415,253,9746,114,5490,1238,6662,1140,18500,1439,36536,165,35072,256,33681,2026,27428,1990,29878,435,30185,411,31517,1838,11282,1414,16723,1771,11827,1219,16653,1289,20534,1411,15543,1484,12937,1376,18241,1354
0500000US15007,15007,"Kauai County, Hawaii",72159,*****,35284,622,2097,358,2854,531,2035,444,913,321,878,469,515,403,512,375,1008,695,1862,529,2189,565,2458,640,2860,750,1769,418,1935,96,2209,539,1192,385,1547,470,1888,421,970,276,1214,377,1243,356,803,290,333,217,36875,622,2280,359,2681,440,2075,361,1328,322,651,316,183,168,538,294,905,360,2036,426,2381,349,2283,493,2558,548,2108,484,2184,175,3031,584,915,430,1221,345,1488,477,1384,407,1381,422,1106,437,1181,543,977,456
0500000US15009,15009,"Maui County, Hawaii",166271,41,83170,405,5084,16,5342,876,5186,866,3322,458,1645,693,1102,556,528,354,2596,798,4920,705,5304,373,5581,1034,6072,1045,5382,362,5577,399,6086,782,2447,724,3559,695,1695,505,3336,682,3747,668,2000,574,1543,660,1116,563,83101,402,4705,4,5487,910,4449,886,2626,358,1563,624,592,457,802,537,2344,683,5215,436,5747,512,5559,879,5929,790,4934,228,5699,383,5432,814,2660,708,3793,810,2116,649,3099,640,3993,669,1843,536,2771,661,1743,599
0500000US16001,16001,"Ada County, Idaho",456849,*****,231016,1081,15213,840,13965,2037,18776,2033,10133,733,6514,881,2467,1133,1842,835,9315,1290,17368,1325,16512,642,15574,1696,16610,1762,15410,918,14809,899,15837,1809,5514,1371,6082,1194,4721,1051,7356,1428,6821,1206,3953,837,3249,851,2975,811,225833,1081,12046,598,13663,1951,17036,1865,9697,683,5785,590,2018,1177,2713,881,8035,1480,15386,712,15844,587,19365,1622,11512,1719,15629,959,14050,829,15225,1817,6954,1353,6847,1105,5026,1139,7746,1220,8120,1259,4593,919,3804,1000,4739,1001
0500000US16005,16005,"Bannock County, Idaho",85269,*****,42045,870,3170,460,3108,545,2547,587,1947,303,1848,279,501,362,785,338,2006,462,2927,246,3604,435,2699,489,2050,477,2465,497,1847,54,2481,479,679,286,1870,544,1100,332,1108,362,1314,381,1036,270,639,274,314,182,43224,870,3247,470,2529,605,3238,545,2188,428,1890,849,775,515,772,360,1714,425,2961,222,3227,701,3178,574,2121,539,2185,254,2157,274,2556,492,1117,493,1308,446,1215,402,744,297,1687,380,1085,387,597,325,733,424
0500000US16019,16019,"Bonneville County, Idaho",114595,*****,57472,655,5191,492,5848,729,4456,737,2783,311,1704,219,899,413,586,408,2319,517,3358,272,4165,448,3495,699,3778,723,2893,351,3093,300,3537,727,806,380,1806,565,612,318,1755,543,1794,455,1208,417,714,277,672,375,57123,655,4675,399,4973,727,4589,713,2850,236,1177,259,882,474,718,397,1822,566,4470,542,3937,379,3920,769,3135,921,3356,440,2578,68,2727,687,878,455,2482,611,914,382,1794,483,1910,466,1557,546,881,407,898,415
0500000US16027,16027,"Canyon County, Idaho",216699,*****,107268,789,8063,119,7548,1228,10025,1202,5527,297,3270,652,1591,590,1927,811,4463,1074,7301,377,6874,205,7806,1396,5701,1368,6459,183,5886,139,5600,1058,2884,841,3016,712,1392,529,2606,755,4538,793,1512,492,2474,519,805,326,109431,789,8457,267,8272,1219,9127,1248,4950,201,3323,811,1670,729,812,452,4361,842,7474,430,7172,399,7364,1267,6411,1259,6971,440,5412,539,6839,932,2222,640,2882,676,1995,741,3890,894,3570,850,2575,627,1165,362,2517,455
0500000US16055,16055,"Kootenai County, Idaho",157637,*****,78125,1125,5178,502,5471,1094,5193,1082,3345,537,2188,517,1120,697,1404,622,1706,834,4740,244,4532,148,5058,1013,5002,754,4516,135,4893,507,5175,1235,2479,999,2704,943,2208,667,2166,654,3968,663,1996,716,2419,846,664,462,79512,1125,4771,521,5841,1030,3858,887,2776,127,1551,263,1029,579,455,370,2898,797,5255,394,5624,733,5081,1214,4195,1071,4446,60,4765,33,5178,992,2146,672,4169,1057,2037,662,3423,664,3789,686,2221,792,1709,607,2295,886
0500000US16083,16083,"Twin Falls County, Idaho",85124,*****,41782,643,3210,215,2700,764,4326,811,2026,246,869,148,769,446,532,436,1051,450,3058,569,2735,417,2420,808,3652,855,2032,246,2205,300,2522,576,1048,374,903,405,565,327,1667,479,1223,540,1025,354,486,246,758,304,43342,643,3174,226,3195,874,3489,795,1740,284,1038,264,710,473,444,450,1194,434,2920,4,2648,266,3450,712,2627,743,2404,402,2327,347,2563,496,1078,403,1581,626,746,422,1579,513,1423,368,984,419,774,328,1254,508
0500000US17001,17001,"Adams County, Illinois",66234,*****,32860,467,1943,209,2985,676,1862,492,1217,147,827,149,289,223,272,212,1181,262,2061,171,2082,317,2127,402,1545,371,1901,124,2130,132,1851,378,1006,365,1538,399,596,252,1369,471,1408,522,1048,327,1223,331,399,246,33374,467,1808,199,2826,364,1069,315,1180,170,317,224,261,233,822,737,1278,646,1859,190,1995,199,2290,407,1475,353,1961,185,2122,111,2188,462,769,344,1690,499,529,315,1099,402,2221,414,1310,422,1203,464,1102,345
0500000US17019,17019,"Champaign County, Illinois",209399,*****,104601,935,6017,334,5587,891,5295,904,3447,601,7983,885,4466,1203,4208,1088,9590,1404,8057,624,6430,491,7006,952,4763,1044,4808,570,5024,499,4827,841,2923,841,2469,706,965,398,3158,679,3359,826,1791,438,1413,545,1015,441,104798,935,5655,334,4998,772,5409,803,3423,593,6935,652,3769,1197,4790,1317,7354,1455,7992,261,6609,209,7238,992,4827,884,4563,500,5111,402,4795,883,3439,1051,3525,874,1996,637,2468,547,3623,495,2899,590,1380,554,2000,592
0500000US17031,17031,"Cook County, Illinois",5211263,*****,2531052,539,165602,385,155916,5090,165254,5046,96696,350,61824,214,32738,3280,31729,2922,106577,3869,217500,518,206714,440,185004,4858,161728,4953,164466,411,161070,419,160234,5217,62748,3509,81993,4176,47616,2998,61527,2779,82536,3473,50780,2647,39881,2375,30919,2360,2680211,539,158248,3,151645,5090,159120,5101,94255,230,60679,141,31236,2658,31331,2845,110921,3883,218722,356,205795,189,189276,5057,164520,4955,170313,427,167520,250,173541,4717,67576,3372,95001,4341,57846,3116,74653,3682,100287,3706,76174,3410,58547,3450,63005,3300
0500000US17037,17037,"DeKalb County, Illinois",104733,*****,50737,711,2701,302,3079,777,3020,807,2163,310,2583,349,1836,630,1172,814,3592,1017,4284,703,3870,487,3560,857,2399,760,2783,288,2747,176,2896,473,663,327,1769,380,908,368,1329,431,1346,427,1087,224,398,189,552,195,53996,711,3398,429,3324,658,3230,619,1763,173,2610,378,1174,636,1804,838,4361,835,4256,709,3164,529,3091,716,2912,677,2814,262,2847,258,3201,514,1403,461,1612,537,1609,460,652,243,1748,605,1321,343,722,314,980,268
0500000US17043,17043,"DuPage County, Illinois",930128,*****,457033,368,28049,2,26579,1779,34243,1779,19495,4,11876,124,6023,1102,5744,1089,17740,1397,29670,183,30414,163,30736,1769,28948,1777,30835,129,32153,4,33337,1689,12668,1323,16970,1622,9657,1323,12475,1107,17027,1506,10027,933,6993,897,5374,781,473095,368,26924,78,27864,1631,30336,1626,18791,117,10879,549,5266,1146,4155,1177,19408,1431,27980,155,29493,79,31429,1798,28592,1791,32246,2,34715,222,36556,2029,13466,1586,17243,1673,11923,1161,13941,1349,17919,1505,13286,1198,8988,996,11695,1093
0500000US17089,17089,"Kane County, Illinois",534667,*****,267637,719,18791,501,17606,1651,22209,1650,13661,517,7219,497,3698,1071,3893,1136,10248,1532,15709,686,15697,480,17457,2119,19277,2221,19317,55,18686,33,18991,1641,6557,1337,7154,1312,5145,1170,6284,960,8758,1364,4467,931,4002,867,2811,620,267030,719,15728,406,18386,1926,20204,1935,11887,471,7034,609,2804,817,3915,1171,10488,1358,14558,633,15540,268,18763,2026,18118,2022,19200,471,18115,401,18043,1436,7497,1331,8190,1256,6132,1322,6334,1108,9612,1430,7509,1056,4503,842,4470,794
0500000US17091,17091,"Kankakee County, Illinois",109605,*****,53697,781,3162,583,2978,787,4249,777,2577,375,2081,465,1014,494,772,344,2195,601,3062,399,2913,430,3205,741,3368,644,3414,372,3628,413,3247,543,1615,412,2200,527,1100,342,1487,467,2355,516,1082,308,858,284,1135,377,55908,781,3343,604,3383,621,3614,607,2144,379,2091,526,523,260,1370,542,1421,509,3548,560,3068,462,3302,700,3466,592,3280,363,3922,417,4011,650,1009,418,2418,526,1256,390,1797,460,2349,449,1490,406,1314,480,1789,440
0500000US17093,17093,"Kendall County, Illinois",126218,*****,63564,1396,4332,1059,6659,1489,5293,1478,2827,590,1279,367,642,555,495,499,1903,863,4484,723,3892,922,4463,1071,6073,1279,5491,960,4057,792,2743,942,1713,773,1356,573,681,377,1063,677,2492,861,956,384,444,356,226,269,62654,1396,3334,458,6175,1777,4578,1480,3106,418,2190,1122,384,461,209,218,2022,797,3317,681,4857,1424,4575,1181,4617,1326,5800,1136,3213,373,3578,997,1910,1322,1389,682,2095,979,1610,923,1272,791,1338,545,518,401,567,411
0500000US17097,17097,"Lake County, Illinois",703520,*****,351554,271,20700,40,23557,2005,26575,2017,16863,83,12923,596,5034,891,5796,1201,16012,1407,20603,161,19746,4,21437,1620,21815,1637,24499,2,25657,198,25646,1482,8258,1203,12739,1212,8168,1037,7521,1175,12469,1344,7447,1001,4123,798,3966,910,351966,271,20057,196,23137,1924,24812,1914,16112,92,9321,563,4469,1212,4861,1156,13960,1405,18263,159,19663,214,22543,1550,21769,1528,25298,72,26533,216,24943,1418,9618,1450,14058,1378,8712,1108,8862,1039,12270,1305,9127,1224,5760,1156,7818,1253
0500000US17099,17099,"LaSalle County, Illinois",110067,*****,54913,463,3028,384,2858,431,3549,443,2096,16,1143,209,1030,478,1038,398,1881,527,3200,241,3640,391,3539,669,3523,618,3157,171,3883,228,4306,661,1515,544,2464,654,1219,450,1480,483,2597,472,1489,419,942,306,1336,459,55154,463,3292,467,2803,568,3701,635,2391,164,1394,247,594,358,638,295,1593,461,2867,185,3211,377,3715,654,2554,544,3263,176,3734,195,4473,719,1584,502,2447,655,1298,439,1566,475,2610,484,2231,483,1644,446,1551,406
0500000US17111,17111,"McHenry County, Illinois",309122,*****,153865,777,8317,274,9680,1276,12190,1390,7592,487,4057,275,2690,882,1098,530,5944,1021,8474,203,8789,305,10324,1323,9347,1340,11081,210,12319,358,11875,1120,5247,1315,5553,925,2684,627,4776,781,5069,805,3645,666,1100,472,2014,559,155257,777,8446,414,10244,1200,10003,1236,7664,506,4135,558,619,325,2225,950,5523,965,8672,632,8327,285,9581,1193,9934,1217,11905,350,12546,365,11817,1157,4270,1033,6021,908,3668,845,4393,765,5669,891,3118,738,3360,705,3117,708
0500000US17113,17113,"McLean County, Illinois",172290,*****,83176,820,4592,532,5025,700,5643,697,3269,407,3910,616,2265,780,3878,1056,4053,1236,5583,469,5261,590,5452,834,5159,928,5146,491,4775,340,5051,717,1628,511,2635,615,2139,522,2038,454,2223,469,1185,397,1308,415,958,448,89114,820,5281,525,5300,754,5247,824,3143,375,4341,375,2902,886,3353,901,5461,1236,5741,689,5441,616,5581,812,4318,775,5137,541,5255,499,4795,674,2292,555,3195,715,2208,565,1846,515,2671,533,1817,521,1221,385,2568,583
0500000US17115,17115,"Macon County, Illinois",105801,*****,50685,463,3192,66,3115,622,3873,564,1907,178,1461,354,1212,616,483,393,1737,392,3038,412,2571,313,2955,600,3114,614,2837,300,2992,269,3900,667,1113,366,2296,609,1237,419,1818,509,2297,571,1274,355,1041,387,1222,401,55116,463,3096,189,2808,613,3508,670,1922,273,1581,343,1142,602,571,383,1745,670,3493,527,3019,404,3355,657,3101,581,2792,297,3553,247,3735,617,1639,561,2394,601,1883,547,2203,517,2059,562,2009,549,1944,435,1564,354
0500000US17119,17119,"Madison County, Illinois",265428,*****,129511,591,8133,379,8283,1089,8316,1116,5324,485,3537,497,1390,454,1735,595,4478,663,8967,610,8650,290,8297,1176,7847,1108,8240,408,8706,159,8352,996,4984,812,5033,914,3011,664,3640,841,5167,794,2952,608,1687,561,2782,784,135917,591,7357,211,7152,995,8736,957,4796,473,2730,462,2033,635,1738,649,4217,917,9424,766,9053,652,8662,1331,7762,1394,8475,594,9019,176,10248,1142,4444,916,4431,1167,3016,753,4392,969,6606,827,4941,946,3000,831,3685,905
0500000US17143,17143,"Peoria County, Illinois",183011,*****,89233,666,6197,500,6034,1002,7075,1149,3377,387,2780,463,1504,532,649,265,3435,644,6035,294,6076,671,5890,882,4738,850,5171,334,5957,441,4888,750,2320,559,3740,620,2439,589,2212,515,3303,592,2277,622,1761,514,1375,554,93778,666,5578,298,5575,1048,6228,1020,3576,453,2295,176,1544,616,1534,625,2669,675,6417,457,5825,299,5663,876,6014,870,5398,312,5919,459,6862,783,2593,668,2838,615,2464,575,2683,641,4234,874,2134,545,2394,672,3341,658
0500000US17161,17161,"Rock Island County, Illinois",144808,*****,70646,695,4703,502,4367,544,4499,542,2723,304,2753,683,1126,604,514,264,2049,491,4663,563,4421,443,4948,1026,3776,761,4324,460,4145,231,4296,723,2252,495,3334,650,1885,475,2484,505,2657,557,1897,397,1514,383,1316,382,74162,695,4722,554,4594,912,4158,917,2510,338,2137,399,911,504,812,421,2842,784,4316,447,3958,363,5163,820,4157,859,3970,465,4213,360,4968,771,2337,654,3099,690,1412,481,2980,510,3715,671,2284,476,1955,539,2949,490
0500000US17163,17163,"St. Clair County, Illinois",262479,*****,127417,757,8795,410,10214,1550,7593,1480,5511,321,3112,218,1669,621,1421,858,4938,989,8706,365,8109,410,9371,1484,6743,1329,7439,249,8968,264,9681,1217,3216,770,4599,1030,3331,800,3086,866,4292,806,3122,526,1789,516,1712,454,135062,757,7938,300,8317,1187,8695,1129,4944,162,3209,815,2367,1157,1919,830,4051,1073,8824,334,8501,301,9349,1157,7366,1134,8228,160,9666,390,9244,1109,4856,1058,4710,868,2801,697,3721,727,5781,817,3890,756,3895,770,2790,645
0500000US17167,17167,"Sangamon County, Illinois",196452,*****,94373,655,5987,361,6577,915,6469,946,3654,459,2660,671,1251,709,758,402,3100,691,6244,676,6033,231,6127,822,5124,891,6261,560,6709,456,6425,743,3098,719,3759,768,1883,468,3480,657,3406,618,2343,573,1841,445,1184,411,102079,655,5499,165,6338,746,5594,708,3988,453,1824,280,728,310,1318,499,4158,572,6141,124,6246,517,6078,1113,6572,1107,6533,489,6927,173,7875,776,2856,659,4010,862,2928,698,3574,623,4399,744,3840,702,2279,703,2374,577
0500000US17179,17179,"Tazewell County, Illinois",133526,*****,65347,908,4107,208,4073,664,4428,742,2746,224,1601,321,423,231,717,455,2327,544,4037,419,4252,294,4915,649,3492,681,4401,313,4148,130,4394,651,1696,544,3057,629,2147,478,1769,440,2359,490,2107,404,1249,393,902,308,68179,908,3676,217,4794,965,4035,936,2322,190,1699,515,694,459,517,323,2416,621,3727,133,3789,190,4529,923,4191,889,4240,178,4481,225,4777,793,1456,484,3361,738,1085,372,2284,608,3654,626,2560,662,1999,538,1893,566
0500000US17183,17183,"Vermilion County, Illinois",77909,*****,38986,704,2188,254,3202,799,2685,655,1416,243,992,447,246,125,788,328,1520,479,2363,329,2170,354,2843,623,1831,483,2243,315,2437,411,2301,542,1169,403,1809,455,1026,363,1156,358,1816,351,1334,389,743,333,708,300,38923,704,2765,237,2260,590,2833,639,1252,150,501,267,442,298,463,289,1376,340,2267,280,2253,371,2233,585,2018,462,2144,206,2610,262,2676,490,1421,479,1061,368,1006,486,1471,414,2270,461,1476,434,1164,364,961,303
0500000US17197,17197,"Will County, Illinois",692661,*****,344088,265,20815,125,23666,1908,27248,1908,17357,83,9759,279,5719,1043,4249,886,13696,1234,21152,406,20435,5,24724,1592,21837,1592,26349,25,25802,5,23305,1539,7870,1051,11237,1406,7181,983,9651,1176,9078,1102,5761,900,4561,819,2636,798,348573,265,19942,2,20761,1624,28206,1646,16516,4,8821,854,3512,990,3687,941,14292,1410,19665,154,20517,195,23527,1775,24330,1793,27016,126,25792,4,23530,1551,8039,1144,11851,1444,7334,1145,10670,1365,10907,1359,7891,996,5168,875,6599,1025
0500000US17199,17199,"Williamson County, Illinois",67328,*****,33573,841,1868,83,2066,495,2141,554,1203,234,582,190,256,375,733,494,727,415,2574,390,2355,382,1784,533,2751,688,2128,200,2066,94,2202,474,786,337,1701,474,826,394,1388,500,1295,485,865,248,920,275,356,188,33755,841,1897,256,2233,641,2123,761,1092,60,782,215,79,146,127,214,1230,271,2099,186,2122,234,2686,619,1641,579,2110,118,2013,190,2908,463,352,208,1406,482,809,371,1159,408,1748,507,1388,314,772,261,979,336
0500000US17201,17201,"Winnebago County, Illinois",284778,*****,138814,709,9268,219,8459,1226,10250,1237,6055,522,3207,409,1558,734,1658,714,5050,871,9395,239,8602,337,7888,1183,8798,1176,8532,436,9631,350,10125,924,3519,883,5447,860,3375,644,4352,700,5534,765,3941,583,1945,418,2225,598,145964,709,8752,160,8726,910,9241,892,6033,697,2807,251,1477,610,1018,444,6347,727,9240,217,8770,208,8650,1058,8122,1053,9212,183,10099,301,10162,1071,4966,937,5007,803,3265,684,5105,732,6493,733,4543,737,2711,703,5218,935
0500000US18003,18003,"Allen County, Indiana",372877,*****,182538,710,14304,4,12470,1212,14688,1216,8238,522,4582,649,1918,675,3062,827,7299,1026,13582,434,12129,424,10136,1331,12256,1273,11242,293,11329,451,10788,1052,3832,809,7615,937,4457,776,4810,771,5403,807,3609,608,2702,587,2087,599,190339,710,11984,49,13499,1194,13260,976,7977,596,4523,559,2322,599,2458,699,7477,874,13708,408,12257,445,11006,1161,12331,1281,12301,406,11237,487,11555,1328,4948,1031,7376,1053,4992,940,6501,1154,5803,939,4584,729,3696,805,4544,686
0500000US18005,18005,"Bartholomew County, Indiana",82040,*****,40956,545,3309,447,2779,693,2283,527,1532,292,639,423,327,282,805,462,1779,578,3202,259,3548,626,2482,627,2468,632,2416,175,2760,272,3127,451,778,355,934,361,679,315,1555,411,1276,368,1671,315,222,150,385,230,41084,545,2554,350,3306,789,2187,800,1555,178,856,559,506,558,196,277,1390,508,3612,640,2585,274,2239,796,2259,576,3037,496,2388,96,2854,657,1314,564,898,414,976,476,1406,381,1617,414,1716,430,293,233,1340,413
0500000US18011,18011,"Boone County, Indiana",65875,*****,32496,553,2059,197,2265,532,2871,578,1783,230,856,165,288,264,475,448,1130,465,1737,197,1840,159,2517,583,1852,582,2273,165,2456,336,2225,594,883,460,1175,455,643,358,776,331,999,415,835,230,207,162,351,219,33379,553,1949,218,2629,642,2239,590,1442,198,673,108,63,111,0,197,1606,154,1851,247,2288,264,3076,544,1553,511,2534,322,2340,146,2865,573,939,477,565,293,836,342,530,272,1300,342,785,392,800,408,516,303
0500000US18019,18019,"Clark County, Indiana",116973,*****,56697,697,3672,407,3429,778,3959,644,2449,370,1214,300,776,620,349,255,2247,540,3661,325,4452,589,4379,888,3542,752,3736,427,3938,449,4227,771,1181,542,1795,519,1365,472,2188,526,1526,400,1303,300,750,279,559,216,60276,697,3726,403,3645,662,3458,666,2193,307,1099,527,677,500,838,330,2093,588,4092,404,4045,419,4640,1059,3516,840,3908,281,3740,264,4591,795,1280,488,2451,784,1246,335,1923,452,2889,435,1714,481,1005,394,1507,532
